name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gliwice,2022-01-01,10.3,8.4,9.7,10.3,6.5,8.2,8.5,92.8,5.619,100,29.17,rain,0,0,39.6,19.2,263.1,1021.1,97.4,10.8,19,0.6,0,,2022-01-01T07:45:18,2022-01-01T15:52:41,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-02,10.6,6.8,8.7,10.6,4.4,6.9,6.1,84.5,0.174,100,4.17,rain,0,0,48,25.9,209.1,1018,91.5,18,47.2,1.5,1,,2022-01-02T07:45:12,2022-01-02T15:53:43,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-03,9.7,6.8,8.2,6.5,3.7,5.1,3.6,72.8,0.639,100,16.67,rain,0,0,53.8,26.5,232.3,1009.8,82.2,27.4,44.7,1.6,1,,2022-01-03T07:45:04,2022-01-03T15:54:48,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-04,10.4,5.6,7.6,10.4,2.8,4.8,5.4,86.5,2.427,100,33.33,rain,0,0,52.8,28,203.5,1000,91.5,21.1,34.7,1.1,1,,2022-01-04T07:44:52,2022-01-04T15:55:56,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-05,6.3,1.3,4,4.2,-3.2,1.2,2.4,89.4,2.289,100,33.33,rain,0,0,30.2,17.9,226,1000.6,93.7,15.2,23.2,0.8,1,,2022-01-05T07:44:37,2022-01-05T15:57:06,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-06,2.2,-3.7,0.3,-2,-7.7,-4.2,-3.5,75.9,0.231,100,4.17,"rain,snow",0,0,72,24,256,1011.6,71.1,25,46.8,1.4,1,,2022-01-06T07:44:19,2022-01-06T15:58:18,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-07,1.6,-6.3,-2.8,-2.9,-9.8,-6.6,-8.7,66.2,0,0,0,,0,0,25.2,17.9,190.2,1020.7,45,20,65.1,1.9,1,,2022-01-07T07:43:57,2022-01-07T15:59:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-08,-0.3,-5,-2.6,-4,-9.9,-6.5,-7.4,69.6,0,0,0,,0,0,39.6,16.7,187.4,1013.9,80.9,19.5,40.7,1.2,1,,2022-01-08T07:43:33,2022-01-08T16:00:48,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-09,2.6,-4,-0.6,-1,-8.5,-3.9,-5,72.8,0.006,100,4.17,snow,0,0,39.6,16.4,155.9,1005.4,70.8,15,63.7,2,1,,2022-01-09T07:43:06,2022-01-09T16:02:06,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-10,-0.2,-3.1,-1.6,-0.5,-6.6,-4.8,-4.5,80.5,0,0,0,,0,0,17.6,15.1,57.4,1018.7,91,8.9,77.3,2.5,2,,2022-01-10T07:42:35,2022-01-10T16:03:27,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-11,-1.5,-5.6,-3.6,-4.2,-9.1,-6.7,-6.7,79.7,0.887,100,4.17,snow,0,0,39.6,11.2,19.1,1034.2,63.7,9.3,69.4,2.2,1,,2022-01-11T07:42:02,2022-01-11T16:04:49,0.29,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-12,-2.7,-5.7,-4.2,-3.1,-9.1,-6.8,-7.5,77.7,0.887,100,4.17,snow,0,0,11.8,11.1,175.5,1037.4,93.5,9.1,46.1,1.6,1,,2022-01-12T07:41:26,2022-01-12T16:06:13,0.32,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-13,2.3,-3.2,0.1,-2.1,-7.2,-3.9,-1.5,89,0.887,100,4.17,"rain,snow",0,0,22,18.6,220.8,1033.6,94.8,6.1,41.2,1.2,1,,2022-01-13T07:40:46,2022-01-13T16:07:39,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-14,3.7,1.1,2.3,-0.1,-3.6,-1.9,0.6,88.4,0.059,100,8.33,rain,0,0,39.5,21.7,260.5,1026.5,90.3,9.2,19.3,0.5,0,,2022-01-14T07:40:04,2022-01-14T16:09:06,0.38,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-15,2.9,-2.6,0.1,-0.5,-4.8,-2.9,-1.9,86.6,0.274,100,4.17,"rain,snow",0,0,28.3,16,269,1028.2,56.4,10.4,84.7,2.7,2,,2022-01-15T07:39:19,2022-01-15T16:10:35,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-16,3.3,-4.8,-0.7,-1,-8.2,-4.5,-3.3,83.6,0,0,0,,0,0,44.5,23.9,213.9,1022.4,80.5,9,80.3,2.8,2,,2022-01-16T07:38:31,2022-01-16T16:12:05,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-01-17,3.4,-1.7,1,-2.2,-6.3,-4,-1.4,83.9,3.908,100,20.83,"rain,snow",0,0,69.1,32.6,254.3,1017.4,72.3,16.5,28.9,0.9,1,,2022-01-17T07:37:40,2022-01-17T16:13:37,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-18,0.2,-2.1,-1,-2.8,-7,-4.8,-3.5,83.1,0,0,0,,0,0,31.4,16.9,280.5,1032.8,71.9,13.8,42.1,1.3,1,,2022-01-18T07:36:47,2022-01-18T16:15:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-19,2,-2.5,-0.4,-1.4,-7.4,-4.6,-3.3,81.1,0,0,0,,0,0,50.4,23.8,212.3,1026.5,69.4,11.7,81.6,2.9,2,,2022-01-19T07:35:51,2022-01-19T16:16:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-20,2.2,-2.5,0,-3.3,-7.8,-5.5,-3.6,76.8,1.356,100,16.67,"rain,snow",1,0.6,60.4,31.3,244.9,1013,76.1,16.1,49.5,1.9,1,,2022-01-20T07:34:52,2022-01-20T16:18:20,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-21,-1.2,-3.6,-2.4,-6.7,-9.4,-7.8,-5.9,76.7,0.149,100,12.5,snow,5.6,2.9,49.2,23.2,273,1019.2,89.3,17.1,62,2.2,2,,2022-01-21T07:33:51,2022-01-21T16:19:56,0.62,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-22,-1.6,-5.2,-2.7,-2.4,-8.3,-6.8,-5.3,82.4,1.125,100,25,snow,3.3,8.6,33.4,18.7,297,1023.1,87.9,13.6,80.5,2.9,2,,2022-01-22T07:32:47,2022-01-22T16:21:33,0.66,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-01-23,-0.6,-5.6,-2.8,-1.1,-9.1,-4.7,-5.4,82.6,8.868,100,4.17,snow,0,6.3,14.4,9.4,294.8,1031.4,94.8,9.7,46.1,1.7,1,,2022-01-23T07:31:41,2022-01-23T16:23:12,0.69,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-24,-0.6,-6.7,-2.9,-0.8,-10.8,-4.8,-6.1,79.2,7.981,100,4.17,snow,0,5.6,10.8,12.3,169.2,1035.5,87.5,7.1,69.7,2.6,1,,2022-01-24T07:30:32,2022-01-24T16:24:51,0.73,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-25,1.3,-0.9,0.4,-1.6,-4.6,-2.9,-0.6,93.1,4.412,100,20.83,"rain,snow",0,4.1,14.4,12.4,240.9,1030.3,99,4.3,48.2,1.8,1,,2022-01-25T07:29:21,2022-01-25T16:26:31,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,D2281,F6525,12530099999,12560099999"
Gliwice,2022-01-26,1.8,0.5,1.1,-1.4,-3.4,-2.5,0.1,93.2,0.286,100,16.67,"rain,snow",0,1.5,18,16.7,258.4,1026.3,99,7.1,33.8,1.1,1,,2022-01-26T07:28:08,2022-01-26T16:28:12,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-27,1.6,0.2,0.8,-3.4,-5.2,-4.2,-1.3,86.1,0.915,100,12.5,"rain,snow",0,0,49.6,27.3,222.9,1019.1,96.5,10.4,62,2.2,1,,2022-01-27T07:26:52,2022-01-27T16:29:53,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-28,2.7,0.3,1.8,-1.8,-4.4,-3.1,-0.8,82.8,0.906,100,16.67,"rain,snow",0,0,50.8,28.6,265.2,1017.5,90.4,17.2,28.8,0.9,1,,2022-01-28T07:25:34,2022-01-28T16:31:35,0.87,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,D2281,F6525,12530099999,12560099999"
Gliwice,2022-01-29,3.3,-3.5,0.2,-2.3,-7.9,-4.5,-2.3,83.3,2.224,100,29.17,"rain,snow",0,0,46.8,31.4,214,1020.8,88,16,66,2.3,1,,2022-01-29T07:24:14,2022-01-29T16:33:18,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-01-30,4.9,2.9,3.9,0,-2.7,-1.5,-0.9,71.1,1.81,100,29.17,rain,0,0,76.7,38.6,265.3,1007.8,86.3,19.1,37.9,1.3,1,,2022-01-30T07:22:52,2022-01-30T16:35:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-01-31,2.4,-1.2,1,0.9,-3.9,-2.2,-3.5,72.4,0.062,100,4.17,rain,0,0,43.4,29.3,256.3,1007.8,89.4,12.8,33.8,1.2,1,,2022-01-31T07:21:27,2022-01-31T16:36:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-02-01,0.9,-1,0.1,0,-5.4,-3.7,-2.1,85.3,0.131,100,29.17,"rain,snow",0,0,36.4,25.3,232.3,1008,94,9.8,42.4,1.4,1,,2022-02-01T07:20:01,2022-02-01T16:38:28,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-02-02,4,0.7,2,-0.3,-4.9,-2.6,0.3,88.4,5.464,100,54.17,"rain,snow",0,0,57,25.5,260.6,1004,94.4,15.5,61.4,2.3,2,,2022-02-02T07:18:33,2022-02-02T16:40:13,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-02-03,4.5,-0.7,1.5,0.5,-4.1,-2,-1.9,79,0.547,100,12.5,"rain,snow",0,0,29.4,19.8,227.5,1019.2,79.3,18.8,107,4.2,3,,2022-02-03T07:17:02,2022-02-03T16:41:57,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-02-04,4.5,0.8,2.8,0.9,-2.7,-0.5,0.2,82.8,0.832,100,8.33,"rain,snow",0,0,26.7,18.8,203.6,1013.3,95.6,15.2,40.3,1.4,1,,2022-02-04T07:15:30,2022-02-04T16:43:42,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
